Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Arquivo
1981-02-06 00:00:00-05:00,0.09859661012887955,0.09902526725255822,0.09859661012887955,0.09859661012887955,13865600,0.0,0.0,AAPL
1981-02-09 00:00:00-05:00,0.09431009011613864,0.09431009011613864,0.09345278143882751,0.09345278143882751,16755200,0.0,0.0,AAPL
1981-02-10 00:00:00-05:00,0.09345278143882751,0.09388143863924236,0.09345278143882751,0.09345278143882751,18345600,0.0,0.0,AAPL
1981-02-11 00:00:00-05:00,0.09088087558827397,0.09088087558827397,0.09045222401618958,0.09045222401618958,13843200,0.0,0.0,AAPL
1981-02-12 00:00:00-05:00,0.09002353494219645,0.09002353494219645,0.08959411084651947,0.08959411084651947,14560000,0.0,0.0,AAPL
1981-02-13 00:00:00-05:00,0.08830813307029028,0.08830813307029028,0.08745082467794418,0.08745082467794418,11155200,0.0,0.0,AAPL
1981-02-17 00:00:00-05:00,0.08959411084651947,0.09002353494219645,0.08959411084651947,0.08959411084651947,12275200,0.0,0.0,AAPL
1981-02-18 00:00:00-05:00,0.09345278143882751,0.09431009011613864,0.09345278143882751,0.09345278143882751,19241600,0.0,0.0,AAPL
1981-02-19 00:00:00-05:00,0.08830813600359698,0.08830813600359698,0.087879478931427,0.087879478931427,22310400,0.0,0.0,AAPL
1981-02-20 00:00:00-05:00,0.08359298413199401,0.08359298413199401,0.08316432684659958,0.08316432684659958,24371200,0.0,0.0,AAPL
1981-02-23 00:00:00-05:00,0.08445027470588684,0.08487893192758005,0.08445027470588684,0.08445027470588684,14112000,0.0,0.0,AAPL
1981-02-24 00:00:00-05:00,0.08230698857109091,0.08230698857109091,0.08144968003034592,0.08144968003034592,16979200,0.0,0.0,AAPL
1981-02-25 00:00:00-05:00,0.08659356087446213,0.08702221242959864,0.08659356087446213,0.08659356087446213,19488000,0.0,0.0,AAPL
1981-02-26 00:00:00-05:00,0.087879478931427,0.08830813600359698,0.087879478931427,0.087879478931427,10841600,0.0,0.0,AAPL
1981-02-27 00:00:00-05:00,0.0908808633685112,0.09173817212092684,0.0908808633685112,0.0908808633685112,14761600,0.0,0.0,AAPL
1981-03-02 00:00:00-05:00,0.09130948781967163,0.09173813918020261,0.09130948781967163,0.09130948781967163,11760000,0.0,0.0,AAPL
1981-03-03 00:00:00-05:00,0.09045220461462429,0.09045220461462429,0.09002354741096497,0.09002354741096497,16172800,0.0,0.0,AAPL
1981-03-04 00:00:00-05:00,0.0895941005137905,0.0895941005137905,0.08916544914245605,0.08916544914245605,13708800,0.0,0.0,AAPL
1981-03-05 00:00:00-05:00,0.08916547445726596,0.08916547445726596,0.08873681724071503,0.08873681724071503,5376000,0.0,0.0,AAPL
1981-03-06 00:00:00-05:00,0.08873678735225007,0.08873678735225007,0.087879478931427,0.087879478931427,11603200,0.0,0.0,AAPL
1981-03-09 00:00:00-05:00,0.08144967717042564,0.08144967717042564,0.0810210257768631,0.0810210257768631,15321600,0.0,0.0,AAPL
1981-03-10 00:00:00-05:00,0.07759101400075151,0.07759101400075151,0.07716236263513565,0.07716236263513565,28380800,0.0,0.0,AAPL
1981-03-11 00:00:00-05:00,0.07501912149331044,0.07501912149331044,0.07416181266307831,0.07416181266307831,29859200,0.0,0.0,AAPL
1981-03-12 00:00:00-05:00,0.07716236263513565,0.07759101400075151,0.07716236263513565,0.07716236263513565,59248000,0.0,0.0,AAPL
1981-03-13 00:00:00-05:00,0.07673375794053745,0.07673375794053745,0.07630510628223419,0.07630510628223419,231302400,0.0,0.0,AAPL
1981-03-16 00:00:00-05:00,0.07930640876293182,0.08016371727365387,0.07930640876293182,0.07930640876293182,37228800,0.0,0.0,AAPL
1981-03-17 00:00:00-05:00,0.08316432684659958,0.08402163569386874,0.08316432684659958,0.08316432684659958,43747200,0.0,0.0,AAPL
1981-03-18 00:00:00-05:00,0.08830816298723221,0.0891654716700164,0.08830816298723221,0.08830816298723221,36937600,0.0,0.0,AAPL
1981-03-19 00:00:00-05:00,0.08787947601235889,0.08787947601235889,0.08745082467794418,0.08745082467794418,37811200,0.0,0.0,AAPL
1981-03-20 00:00:00-05:00,0.08830816298723221,0.0891654716700164,0.08830816298723221,0.08830816298723221,14604800,0.0,0.0,AAPL
1981-03-23 00:00:00-05:00,0.09173816442489624,0.09259547310539117,0.09173816442489624,0.09173816442489624,22019200,0.0,0.0,AAPL
1981-03-24 00:00:00-05:00,0.09173813918020261,0.09173813918020261,0.09130948781967163,0.09130948781967163,28156800,0.0,0.0,AAPL
1981-03-25 00:00:00-05:00,0.09045219208648433,0.09045219208648433,0.08959411084651947,0.08959411084651947,7056000,0.0,0.0,AAPL
1981-03-26 00:00:00-05:00,0.08830813600359698,0.08830813600359698,0.087879478931427,0.087879478931427,12275200,0.0,0.0,AAPL
1981-03-27 00:00:00-05:00,0.08530755797793262,0.08530755797793262,0.08487890660762787,0.08487890660762787,12252800,0.0,0.0,AAPL
1981-03-30 00:00:00-05:00,0.08487890660762787,0.08573621507175451,0.08487890660762787,0.08487890660762787,9900800,0.0,0.0,AAPL
1981-03-31 00:00:00-05:00,0.0848789216175559,0.0848789216175559,0.08402161300182343,0.08402161300182343,15993600,0.0,0.0,AAPL
1981-04-01 00:00:00-05:00,0.08359298413199401,0.08359298413199401,0.08316432684659958,0.08316432684659958,34070400,0.0,0.0,AAPL
1981-04-02 00:00:00-05:00,0.09045222401618958,0.09088087558827397,0.09045222401618958,0.09045222401618958,31404800,0.0,0.0,AAPL
1981-04-03 00:00:00-05:00,0.0908808633685112,0.09130952060647855,0.0908808633685112,0.0908808633685112,16486400,0.0,0.0,AAPL
1981-04-06 00:00:00-05:00,0.0895941005137905,0.0895941005137905,0.08916544914245605,0.08916544914245605,22803200,0.0,0.0,AAPL
1981-04-07 00:00:00-05:00,0.088736814466865,0.088736814466865,0.08830816298723221,0.08830816298723221,10684800,0.0,0.0,AAPL
1981-04-08 00:00:00-05:00,0.09259549528360367,0.0934528041694388,0.09259549528360367,0.09259549528360367,21952000,0.0,0.0,AAPL
1981-04-09 00:00:00-05:00,0.09431008249521255,0.09473873966098886,0.09431008249521255,0.09431008249521255,12499200,0.0,0.0,AAPL
1981-04-10 00:00:00-05:00,0.09559604525566101,0.09602469668440732,0.09559604525566101,0.09559604525566101,33465600,0.0,0.0,AAPL
1981-04-13 00:00:00-05:00,0.09559604525566101,0.09602469668440732,0.09559604525566101,0.09559604525566101,16060800,0.0,0.0,AAPL
1981-04-14 00:00:00-05:00,0.09559604525566101,0.09602469668440732,0.09559604525566101,0.09559604525566101,6652800,0.0,0.0,AAPL
1981-04-15 00:00:00-05:00,0.09130952060647855,0.09130952060647855,0.0908808633685112,0.0908808633685112,34048000,0.0,0.0,AAPL
1981-04-16 00:00:00-05:00,0.08616486648511243,0.08616486648511243,0.0857362151145935,0.0857362151145935,23878400,0.0,0.0,AAPL
1981-04-20 00:00:00-05:00,0.08830816298723221,0.088736814466865,0.08830816298723221,0.08830816298723221,35347200,0.0,0.0,AAPL
1981-04-21 00:00:00-05:00,0.09431008249521255,0.09473873966098886,0.09431008249521255,0.09431008249521255,28537600,0.0,0.0,AAPL
1981-04-22 00:00:00-05:00,0.0977393239736557,0.09816798117033511,0.0977393239736557,0.0977393239736557,18995200,0.0,0.0,AAPL
1981-04-23 00:00:00-05:00,0.10031121224164963,0.10073986930150738,0.10031121224164963,0.10031121224164963,58016000,0.0,0.0,AAPL
1981-04-24 00:00:00-05:00,0.10031122138668469,0.10031122138668469,0.09945391863584518,0.09945391863584518,35056000,0.0,0.0,AAPL
1981-04-27 00:00:00-04:00,0.09902526725255822,0.09902526725255822,0.09859661012887955,0.09859661012887955,38528000,0.0,0.0,AAPL
1981-04-28 00:00:00-04:00,0.09731066520586809,0.09731066520586809,0.09688200801610947,0.09688200801610947,32188800,0.0,0.0,AAPL
1981-04-29 00:00:00-04:00,0.09602469668440732,0.09602469668440732,0.09559604525566101,0.09559604525566101,13641600,0.0,0.0,AAPL
1981-04-30 00:00:00-04:00,0.09731070697307587,0.09816802172056538,0.09731070697307587,0.09731070697307587,12611200,0.0,0.0,AAPL
1981-05-01 00:00:00-04:00,0.09731070697307587,0.09816802172056538,0.09731070697307587,0.09731070697307587,16553600,0.0,0.0,AAPL
1981-05-04 00:00:00-04:00,0.09731066520586809,0.09731066520586809,0.09688200801610947,0.09688200801610947,14448000,0.0,0.0,AAPL
1981-05-05 00:00:00-04:00,0.09688201443490899,0.09688201443490899,0.09645336866378784,0.09645336866378784,17539200,0.0,0.0,AAPL
1981-05-06 00:00:00-04:00,0.0943101170941475,0.0943101170941475,0.09388146549463272,0.09388146549463272,18950400,0.0,0.0,AAPL
1981-05-07 00:00:00-04:00,0.09516740590333939,0.09559606313577891,0.09516740590333939,0.09516740590333939,9363200,0.0,0.0,AAPL
1981-05-08 00:00:00-04:00,0.09602471441030502,0.0964533716416982,0.09602471441030502,0.09602471441030502,7907200,0.0,0.0,AAPL
1981-05-11 00:00:00-04:00,0.0943101170941475,0.0943101170941475,0.09388146549463272,0.09388146549463272,11939200,0.0,0.0,AAPL
1981-05-12 00:00:00-04:00,0.09388146549463272,0.09516742601669728,0.09388146549463272,0.09388146549463272,4256000,0.0,0.0,AAPL
1981-05-13 00:00:00-04:00,0.09388143863924236,0.09473874731655348,0.09345278143882751,0.09345278143882751,4905600,0.0,0.0,AAPL
1981-05-14 00:00:00-04:00,0.09302415741098251,0.09302415741098251,0.09216684848070145,0.09216684848070145,4928000,0.0,0.0,AAPL
1981-05-15 00:00:00-04:00,0.09431008249521255,0.09559604826902333,0.09431008249521255,0.09431008249521255,4905600,0.0,0.0,AAPL
1981-05-18 00:00:00-04:00,0.09602471441030502,0.0968820174260534,0.09602471441030502,0.09602471441030502,4166400,0.0,0.0,AAPL
1981-05-19 00:00:00-04:00,0.09473873966098886,0.09473873966098886,0.09431008249521255,0.09431008249521255,25424000,0.0,0.0,AAPL
1981-05-20 00:00:00-04:00,0.09731070697307587,0.09816802172056538,0.09731070697307587,0.09731070697307587,13283200,0.0,0.0,AAPL
1981-05-21 00:00:00-04:00,0.1028839647769928,0.10331262206463676,0.1028839647769928,0.1028839647769928,32211200,0.0,0.0,AAPL
1981-05-22 00:00:00-04:00,0.10759913921356201,0.1084564536184502,0.10759913921356201,0.10759913921356201,31427200,0.0,0.0,AAPL
1981-05-26 00:00:00-04:00,0.10759916808339866,0.10759916808339866,0.10717052221298218,0.10717052221298218,85344000,0.0,0.0,AAPL
1981-05-27 00:00:00-04:00,0.11317168176174165,0.11360033909015435,0.11317168176174165,0.11317168176174164,149497600,0.0,0.0,AAPL
1981-05-28 00:00:00-04:00,0.11317168176174165,0.11360033909015435,0.11317168176174165,0.11317168176174164,73987200,0.0,0.0,AAPL
1981-05-29 00:00:00-04:00,0.11360030621290206,0.11402973036875293,0.11360030621290206,0.11360030621290207,59382400,0.0,0.0,AAPL
1981-06-01 00:00:00-04:00,0.11360030621290206,0.11402973036875293,0.11360030621290206,0.11360030621290207,51251200,0.0,0.0,AAPL
1981-06-02 00:00:00-04:00,0.10845645065778738,0.10845645065778738,0.10802779346704483,0.10802779346704483,40432000,0.0,0.0,AAPL
1981-06-03 00:00:00-04:00,0.10802779346704483,0.108885096401493,0.10802779346704483,0.10802779346704483,39446400,0.0,0.0,AAPL
1981-06-04 00:00:00-04:00,0.11017106473445892,0.11059971046556148,0.11017106473445892,0.11017106473445892,56067200,0.0,0.0,AAPL
1981-06-05 00:00:00-04:00,0.10888510841267868,0.10888510841267868,0.10845646262168884,0.10845646262168884,57680000,0.0,0.0,AAPL
1981-06-08 00:00:00-04:00,0.10502719418905825,0.10502719418905825,0.10459853708744049,0.10459853708744049,93497600,0.0,0.0,AAPL
1981-06-09 00:00:00-04:00,0.10674181580543517,0.1071704729257544,0.10674181580543517,0.10674181580543518,119593600,0.0,0.0,AAPL
1981-06-10 00:00:00-04:00,0.10802779346704483,0.10931375359223555,0.10802779346704483,0.10802779346704483,25222400,0.0,0.0,AAPL
1981-06-11 00:00:00-04:00,0.11274300515651703,0.11317166241163786,0.11274300515651703,0.11274300515651703,38976000,0.0,0.0,AAPL
1981-06-12 00:00:00-04:00,0.11188566224562167,0.11188566224562167,0.11145700514316559,0.11145700514316559,25804800,0.0,0.0,AAPL
1981-06-15 00:00:00-04:00,0.11145705287921247,0.11145705287921247,0.11102839559316635,0.11102839559316635,143763200,0.0,0.0,AAPL
1981-06-16 00:00:00-04:00,0.10931377414651466,0.10931377414651466,0.10888511687517166,0.10888511687517166,37251200,0.0,0.0,AAPL
1981-06-17 00:00:00-04:00,0.10759916808339866,0.10759916808339866,0.10717052221298218,0.10717052221298218,27574400,0.0,0.0,AAPL
1981-06-18 00:00:00-04:00,0.1071704729257544,0.10759911859903863,0.10674181580543517,0.10674181580543518,23049600,0.0,0.0,AAPL
1981-06-19 00:00:00-04:00,0.10416988917402756,0.10416988917402756,0.10374124348163605,0.10374124348163605,27507200,0.0,0.0,AAPL
1981-06-22 00:00:00-04:00,0.10031122601157402,0.10031122601157402,0.0998825803399086,0.0998825803399086,10841600,0.0,0.0,AAPL
1981-06-23 00:00:00-04:00,0.10159718245267868,0.1024552520684187,0.10159718245267868,0.10159718245267868,15030400,0.0,0.0,AAPL
1981-06-24 00:00:00-04:00,0.09988260115012361,0.09988260115012361,0.09902528673410416,0.09902528673410416,23027200,0.0,0.0,AAPL
1981-06-25 00:00:00-04:00,0.10116858035326004,0.10159723764188468,0.10116858035326004,0.10116858035326004,24259200,0.0,0.0,AAPL
1981-06-26 00:00:00-04:00,0.1007398831302744,0.1007398831302744,0.0998825803399086,0.0998825803399086,23788800,0.0,0.0,AAPL
1981-06-29 00:00:00-04:00,0.09731067165306777,0.09731067165306777,0.09645336866378784,0.09645336866378784,10595200,0.0,0.0,AAPL
1981-06-30 00:00:00-04:00,0.0895941005137905,0.0895941005137905,0.08916544914245605,0.08916544914245605,35907200,0.0,0.0,AAPL
1981-07-01 00:00:00-04:00,0.088736814466865,0.088736814466865,0.08830816298723221,0.08830816298723221,170464000,0.0,0.0,AAPL
1981-07-02 00:00:00-04:00,0.08830816298723221,0.088736814466865,0.08830816298723221,0.08830816298723221,30284800,0.0,0.0,AAPL
1981-07-06 00:00:00-04:00,0.08616485430329997,0.08616485430329997,0.0853075459599495,0.0853075459599495,16531200,0.0,0.0,AAPL
1981-07-07 00:00:00-04:00,0.08616488426923752,0.08702219291073797,0.08616488426923752,0.08616488426923752,15836800,0.0,0.0,AAPL
1981-07-08 00:00:00-04:00,0.08959411084651947,0.09002353494219645,0.08959411084651947,0.08959411084651947,16620800,0.0,0.0,AAPL
1981-07-09 00:00:00-04:00,0.08316430916268257,0.08316430916268257,0.08273565769195557,0.08273565769195557,32883200,0.0,0.0,AAPL
1981-07-10 00:00:00-04:00,0.07673375794053745,0.07673375794053745,0.07630510628223419,0.07630510628223419,55171200,0.0,0.0,AAPL
1981-07-13 00:00:00-04:00,0.07802046835422516,0.07844912560990298,0.07802046835422516,0.07802046835422516,45740800,0.0,0.0,AAPL
1981-07-14 00:00:00-04:00,0.08144968003034592,0.08230698857109091,0.08144968003034592,0.08144968003034592,19779200,0.0,0.0,AAPL
1981-07-15 00:00:00-04:00,0.0835929811000824,0.08402163264640997,0.0835929811000824,0.0835929811000824,10953600,0.0,0.0,AAPL
1981-07-16 00:00:00-04:00,0.0857362151145935,0.0865935235791485,0.0857362151145935,0.0857362151145935,15232000,0.0,0.0,AAPL
1981-07-17 00:00:00-04:00,0.08873681724071503,0.08916547445726596,0.08873681724071503,0.08873681724071503,19824000,0.0,0.0,AAPL
1981-07-20 00:00:00-04:00,0.08316430916268257,0.08316430916268257,0.08273565769195557,0.08273565769195557,23654400,0.0,0.0,AAPL
1981-07-21 00:00:00-04:00,0.08273564566926696,0.08273564566926696,0.08230698853731155,0.08230698853731155,31942400,0.0,0.0,AAPL
1981-07-22 00:00:00-04:00,0.0784491206490421,0.0784491206490421,0.07759103924036026,0.07759103924036026,22668800,0.0,0.0,AAPL
1981-07-23 00:00:00-04:00,0.07973507046699524,0.08016372763954423,0.07973507046699524,0.07973507046699524,34451200,0.0,0.0,AAPL
1981-07-24 00:00:00-04:00,0.08230698853731155,0.08273564566926696,0.08230698853731155,0.08230698853731155,28851200,0.0,0.0,AAPL
1981-07-27 00:00:00-04:00,0.0857362151145935,0.08616486648511243,0.0857362151145935,0.0857362151145935,17337600,0.0,0.0,AAPL
1981-07-28 00:00:00-04:00,0.08316430916268257,0.08316430916268257,0.08273565769195557,0.08273565769195557,22848000,0.0,0.0,AAPL
1981-07-29 00:00:00-04:00,0.08187833716247725,0.08187833716247725,0.08144968003034592,0.08144968003034592,15500800,0.0,0.0,AAPL
1981-07-30 00:00:00-04:00,0.08445027470588684,0.0853075834257544,0.08445027470588684,0.08445027470588684,9900800,0.0,0.0,AAPL
1981-07-31 00:00:00-04:00,0.0857362151145935,0.08616486648511243,0.0857362151145935,0.0857362151145935,10953600,0.0,0.0,AAPL
1981-08-03 00:00:00-04:00,0.08573621507175451,0.08573621507175451,0.08487890660762787,0.08487890660762787,12432000,0.0,0.0,AAPL
1981-08-04 00:00:00-04:00,0.08616488426923752,0.08659354145174691,0.08616488426923752,0.08616488426923752,31673600,0.0,0.0,AAPL
1981-08-05 00:00:00-04:00,0.08873681724071503,0.08916547445726596,0.08873681724071503,0.08873681724071503,17494400,0.0,0.0,AAPL
1981-08-06 00:00:00-04:00,0.08702221242959864,0.08702221242959864,0.08659356087446213,0.08659356087446213,10528000,0.0,0.0,AAPL
1981-08-07 00:00:00-04:00,0.08659356087446213,0.08702221242959864,0.08659356087446213,0.08659356087446213,9206400,0.0,0.0,AAPL
1981-08-10 00:00:00-04:00,0.08659356087446213,0.08659356087446213,0.08659356087446213,0.08659356087446213,0,0.0,0.0,AAPL
1981-08-11 00:00:00-04:00,0.0848789216175559,0.0848789216175559,0.08402161300182343,0.08402161300182343,71456000,0.0,0.0,AAPL
1981-08-12 00:00:00-04:00,0.08273564566926696,0.08273564566926696,0.08230698853731155,0.08230698853731155,26275200,0.0,0.0,AAPL
1981-08-13 00:00:00-04:00,0.08016372763954423,0.08016372763954423,0.07973507046699524,0.07973507046699524,27484800,0.0,0.0,AAPL
1981-08-14 00:00:00-04:00,0.07930643136273569,0.07930643136273569,0.07844912260770798,0.07844912260770798,24192000,0.0,0.0,AAPL
1981-08-17 00:00:00-04:00,0.07673373096517387,0.07673373096517387,0.07587642222642899,0.07587642222642899,18905600,0.0,0.0,AAPL
1981-08-18 00:00:00-04:00,0.07501912149331044,0.07501912149331044,0.07416181266307831,0.07416181266307831,17001600,0.0,0.0,AAPL
1981-08-19 00:00:00-04:00,0.07416179037697619,0.07416179037697619,0.07330448180437088,0.07330448180437088,20675200,0.0,0.0,AAPL
1981-08-20 00:00:00-04:00,0.07416181266307831,0.07459046993995418,0.07416181266307831,0.07416181266307831,17113600,0.0,0.0,AAPL
1981-08-21 00:00:00-04:00,0.06987524023200167,0.06987524023200167,0.0690179318189621,0.0690179318189621,41910400,0.0,0.0,AAPL
1981-08-24 00:00:00-04:00,0.06515927897436616,0.06515927897436616,0.06473062187433243,0.06473062187433243,23072000,0.0,0.0,AAPL
1981-08-25 00:00:00-04:00,0.06644601374864578,0.06687466513965398,0.06644601374864578,0.06644601374864578,40700800,0.0,0.0,AAPL
1981-08-26 00:00:00-04:00,0.06558792748560566,0.06558792748560566,0.06515927612781525,0.06515927612781525,33600000,0.0,0.0,AAPL
1981-08-27 00:00:00-04:00,0.06558792293071747,0.06601734693347905,0.06558792293071747,0.06558792293071747,25916800,0.0,0.0,AAPL
1981-08-28 00:00:00-04:00,0.0690179318189621,0.06944658316372347,0.0690179318189621,0.0690179318189621,38035200,0.0,0.0,AAPL
1981-08-31 00:00:00-04:00,0.0690179318189621,0.06944658316372347,0.0690179318189621,0.0690179318189621,40947200,0.0,0.0,AAPL
1981-09-01 00:00:00-04:00,0.07330448180437088,0.07373313895243247,0.07330448180437088,0.07330448180437088,37027200,0.0,0.0,AAPL
1981-09-02 00:00:00-04:00,0.07459044456481934,0.07501909597235147,0.07459044456481934,0.07459044456481934,19376000,0.0,0.0,AAPL
1981-09-03 00:00:00-04:00,0.07158991003440328,0.07158991003440328,0.07073260098695755,0.07073260098695755,37475200,0.0,0.0,AAPL
1981-09-04 00:00:00-04:00,0.07030393664898348,0.07030393664898348,0.06987528502941132,0.06987528502941132,15254400,0.0,0.0,AAPL
1981-09-08 00:00:00-04:00,0.06816064863721132,0.06816064863721132,0.06773199141025543,0.06773199141025543,25446400,0.0,0.0,AAPL
1981-09-09 00:00:00-04:00,0.06773199141025543,0.06816064863721132,0.06773199141025543,0.06773199141025543,30531200,0.0,0.0,AAPL
1981-09-10 00:00:00-04:00,0.06816065311431885,0.06858930464591162,0.06816065311431885,0.06816065311431885,34809600,0.0,0.0,AAPL
1981-09-11 00:00:00-04:00,0.06773200363876057,0.06773200363876057,0.06730335205793381,0.06730335205793381,17539200,0.0,0.0,AAPL
1981-09-14 00:00:00-04:00,0.06558792748560566,0.06558792748560566,0.06515927612781525,0.06515927612781525,27686400,0.0,0.0,AAPL
1981-09-15 00:00:00-04:00,0.0638733479753522,0.0638733479753522,0.06344469636678696,0.06344469636678696,19510400,0.0,0.0,AAPL
1981-09-16 00:00:00-04:00,0.06258739096264543,0.06258739096264543,0.0621587336063385,0.0621587336063385,19353600,0.0,0.0,AAPL
1981-09-17 00:00:00-04:00,0.06087274394187806,0.06087274394187806,0.06044408679008483,0.06044408679008484,19376000,0.0,0.0,AAPL
1981-09-18 00:00:00-04:00,0.06087275967001915,0.061301411209048286,0.06087275967001915,0.06087275967001915,26320000,0.0,0.0,AAPL
1981-09-21 00:00:00-04:00,0.06130139157176018,0.0617300486969927,0.06130139157176018,0.06130139157176018,49033600,0.0,0.0,AAPL
1981-09-22 00:00:00-04:00,0.05830084643264153,0.05830084643264153,0.05787219479680061,0.05787219479680061,47420800,0.0,0.0,AAPL
1981-09-23 00:00:00-04:00,0.05744352217735597,0.05744352217735597,0.05658621340990067,0.056586213409900665,28201600,0.0,0.0,AAPL
1981-09-24 00:00:00-04:00,0.05658620315008522,0.05658620315008522,0.05615755170583725,0.05615755170583725,18300800,0.0,0.0,AAPL
1981-09-25 00:00:00-04:00,0.04972697065666814,0.04972697065666814,0.04886966198682785,0.04886966198682785,34608000,0.0,0.0,AAPL
